"reference"
"Valladares, F, S. J. Wright, E Lasso, K Kitajima, and RW Pearcy. “Plastic Phenotypic Response to Light of 16 Congeneric Shrubs from a Panamanian Rainforest.” ECOLOGY 81, no. 7 (July 2000): 1925–1936. doi:10.1890/0012-9658(2000)081[1925:PPRTLO]2.0.CO;2."
