dataset,grouping,location,latitude,longitude,vegetation,lai,map,mat,family,species,pft,age,a.lf,a.ssba,a.ssbh,a.ssbc,a.shba,a.shbh,a.shbc,a.sbba,a.sbbh,a.sbbc,a.stba,a.stbh,a.stbc,a.cp,a.cs,h.t,h.c,d.ba,d.bh,d.cr,c.d,m.lf,m.ss,m.sh,m.sb,m.st,m.so,m.br,m.rf,m.rc,m.rt,m.to,a.ilf,ma.ilf,r.st,r.ss,r.sb,r.sh,n.lf,n.ss,n.sb,n.sh,n.rf,n.rc,growingCondition,status,light,method_lai,method_age,method_a.lf,method_a.ssba,method_a.ssbh,method_a.ssbc,method_a.shba,method_a.shbh,method_a.shbc,method_a.sbba,method_a.sbbh,method_a.sbbc,method_a.stba,method_a.stbh,method_a.stbc,method_a.cp,method_a.cs,method_h.t,method_h.c,method_d.ba,method_d.bh,method_d.cr,method_c.d,method_m.lf,method_m.ss,method_m.sh,method_m.sb,method_m.st,method_m.so,method_m.br,method_m.rf,method_m.rc,method_m.rt,method_m.to,method_a.ilf,method_ma.ilf,method_r.st,method_r.ss,method_r.sb,method_r.sh,method_n.lf,method_n.ss,method_n.sb,method_n.sh,method_n.rf,method_n.rc,method_light
Epron2012,"Destructive, Laclau, 0 K - 0 Na",Itatinga, E102,-23.04472222,-48.63,Wo,NA,1360,20,Myrtaceae,Eucalyptus grandis (W. Hill ex Maiden),EA,0.75,7.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,NA,2,0,NA,NA,2.03,2,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PM,1,NA,NA,NA,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,w,NA,m0,NA,NA,m0,m0,NA,m0,NA,m0,NA,NA,NA,NA,NA,NA,NA,NA,a1,NA,NA,NA,a4,NA,NA
Epron2012,"Destructive, Laclau, 0 K - 0 Na",Itatinga, E102,-23.04472222,-48.63,Wo,NA,1360,20,Myrtaceae,Eucalyptus grandis (W. Hill ex Maiden),EA,0.75,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,NA,2.3,0,NA,NA,2.08,2.3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PM,1,NA,NA,NA,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,w,NA,m0,NA,NA,m0,m0,NA,m0,NA,m0,NA,NA,NA,NA,NA,NA,NA,NA,a1,NA,NA,NA,a4,NA,NA
Epron2012,"Destructive, Laclau, 0 K - 0 Na",Itatinga, E102,-23.04472222,-48.63,Wo,NA,1360,20,Myrtaceae,Eucalyptus grandis (W. Hill ex Maiden),EA,0.75,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2,NA,2.6,0,NA,NA,2.8,2.6,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PM,2,NA,NA,NA,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,w,NA,m0,NA,NA,m0,m0,NA,m0,NA,m0,NA,NA,NA,NA,NA,NA,NA,NA,a1,NA,NA,NA,a4,NA,NA
Epron2012,"Destructive, Laclau, 0 K - 0 Na",Itatinga, E102,-23.04472222,-48.63,Wo,NA,1360,20,Myrtaceae,Eucalyptus grandis (W. Hill ex Maiden),EA,0.75,23.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,NA,2.8,0,NA,NA,2.03,2.8,1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PM,2,NA,NA,NA,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,w,NA,m0,NA,NA,m0,m0,NA,m0,NA,m0,NA,NA,NA,NA,NA,NA,NA,NA,a1,NA,NA,NA,a4,NA,NA
Epron2012,"Destructive, Laclau, 0 K - 0 Na",Itatinga, E102,-23.04472222,-48.63,Wo,NA,1360,20,Myrtaceae,Eucalyptus grandis (W. Hill ex Maiden),EA,0.75,18.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,NA,3,0,NA,NA,2.73,3,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PM,3,NA,NA,NA,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,w,NA,m0,NA,NA,m0,m0,NA,m0,NA,m0,NA,NA,NA,NA,NA,NA,NA,NA,a1,NA,NA,NA,a4,NA,NA
Epron2012,"Destructive, Laclau, 0 K - 0 Na",Itatinga, E102,-23.04472222,-48.63,Wo,NA,1360,20,Myrtaceae,Eucalyptus grandis (W. Hill ex Maiden),EA,0.75,22.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,NA,3.4,0,NA,NA,2.5,3.4,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PM,3,NA,NA,NA,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,w,NA,m0,NA,NA,m0,m0,NA,m0,NA,m0,NA,NA,NA,NA,NA,NA,NA,NA,a1,NA,NA,NA,a4,NA,NA
Epron2012,"Destructive, Laclau, 0 K - 0 Na",Itatinga, E102,-23.04472222,-48.63,Wo,1.4,1360,20,Myrtaceae,Eucalyptus grandis (W. Hill ex Maiden),EA,1,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000199,NA,NA,NA,2.4,0.8,NA,0.016,NA,1.6,0.23,NA,NA,0.054,0.21,NA,0.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023478261,0.0026,0.0044,NA,NA,NA,PM,0,1,NA,NA,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,w,NA,m0,NA,NA,m0,m0,NA,m0,NA,m0,NA,NA,NA,NA,NA,NA,NA,NA,a1,NA,NA,NA,a4,NA,NA
Epron2012,"Destructive, Laclau, 0 K - 0 Na",Itatinga, E102,-23.04472222,-48.63,Wo,1.4,1360,20,Myrtaceae,Eucalyptus grandis (W. Hill ex Maiden),EA,1,7.85,NA,0.000154,NA,NA,0,NA,NA,0.000294,NA,NA,0.000448,NA,NA,NA,3.3,0.9,NA,0.024,NA,2.4,0.58,NA,NA,0.131,0.39,NA,1.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021655172,0.0026,0.0043,NA,NA,NA,PM,0,NA,NA,NA,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,w,NA,m0,NA,NA,m0,m0,NA,m0,NA,m0,NA,NA,NA,NA,NA,NA,NA,NA,a1,NA,NA,NA,a4,NA,NA
Epron2012,"Destructive, Laclau, 0 K - 0 Na",Itatinga, E102,-23.04472222,-48.63,Wo,1.4,1360,20,Myrtaceae,Eucalyptus grandis (W. Hill ex Maiden),EA,1,12.78,NA,0.000326,NA,NA,0,NA,NA,0.00047,NA,NA,0.000796,NA,NA,NA,4.3,0.8,NA,0.032,NA,3.5,0.88,NA,NA,0.233,0.83,NA,1.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026140909,0.0023,0.005,NA,NA,NA,PM,1,NA,NA,NA,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,w,NA,m0,NA,NA,m0,m0,NA,m0,NA,m0,NA,NA,NA,NA,NA,NA,NA,NA,a1,NA,NA,NA,a4,NA,NA
Epron2012,"Destructive, Laclau, 0 K - 0 Na",Itatinga, E102,-23.04472222,-48.63,Wo,1.4,1360,20,Myrtaceae,Eucalyptus grandis (W. Hill ex Maiden),EA,1,14.54,NA,0.00063,NA,NA,0,NA,NA,0.000574,NA,NA,0.001204,NA,NA,NA,4.5,0.9,NA,0.039,NA,3.6,1.19,NA,NA,0.266,1.1,NA,1.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025658824,0.0028,0.004,NA,NA,NA,PM,1,NA,NA,NA,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,w,NA,m0,NA,NA,m0,m0,NA,m0,NA,m0,NA,NA,NA,NA,NA,NA,NA,NA,a1,NA,NA,NA,a4,NA,NA
