"reference"
"Petriţan, Any, Burghard von Lüpke, and Ion Petriţan. “Influence of Light Availability on Growth, Leaf Morphology and Plant Architecture of Beech (Fagus Sylvatica L.), Maple (Acer Pseudoplatanus; L.) and Ash (Fraxinus Excelsior L.) Saplings.” European Journal of Forest Research 128, no. 1 (2009): 61–74. doi:10.1007/s10342-008-0239-1."
