"spdataset","dataset","species","age","dbh","sapbh","sapcb","h_t","h_c","cw","m_lf","a_lf","wbr","m_st","a_cs","SAcon","Vell","sp","authorname","reference","country","remark","a_cp","a_st","a_ss_dbh","a_ss_crownbase"
"MonserudMarshall-PIMO","MonserudMarshall","PIMO",99,73.66,1001.19416,575.94818,44.640000382,20.5,4.2919048,48.7019138,654.8866896,275.71655,NA,221.135764393726,153.427569308831,197.720929635928,"Pinus monticola","Dougl. ex D. Don","Monserud and Marshall 1999","USA","",14.4673850953118,0.426140989920995,0.100119416,0.057594818
"MonserudMarshall-PIMO","MonserudMarshall","PIMO",35,28.19,389.63603,450.74786,22.59000012,21.49,3.7057142,21.4962186,311.18213532,91.76231,NA,199.04360776236,136.341048656726,154.517929891356,"Pinus monticola","Dougl. ex D. Don","Monserud and Marshall 1999","USA","",10.7853371259671,0.0624137149435847,0.038963603,0.045074786
"MonserudMarshall-PIMO","MonserudMarshall","PIMO",87,61.47,765.14274,432.06324,44.989997499,22.16,3.8370732,20.4878577,286.57238336,199.86339,NA,212.546021908183,145.627242658505,170.831733167221,"Pinus monticola","Dougl. ex D. Don","Monserud and Marshall 1999","USA","",11.5635198443516,0.296767479114541,0.076514274,0.043206324
"MonserudMarshall-PIMO","MonserudMarshall","PIMO",82,51.56,683.20804,364.40707,40.22999936,20.73,5.3188236,35.5972344,501.36687004,220.55688,NA,279.417276570212,196.832979309962,307.064138275987,"Pinus monticola","Dougl. ex D. Don","Monserud and Marshall 1999","USA","",22.2188233195359,0.208792886695407,0.068320804,0.036440707
"MonserudMarshall-PIMO","MonserudMarshall","PIMO",24,18.29,202.01226,224.41182,12.979999646,12.34,3.004762,13.3490878,193.73955316,28.04785,NA,93.7386961011132,65.7643017989226,58.3356361969112,"Pinus monticola","Dougl. ex D. Don","Monserud and Marshall 1999","USA","",7.09104167709618,0.0262734613752184,0.020201226,0.022441182
"MonserudMarshall-PIMO","MonserudMarshall","PIMO",51,8.38,21.24306,20.83465,4.949999798,3.64,1.3742858,1.2328471,15.46046384,4.36969,NA,13.010882540812,9.47988786450725,3.59959901398713,"Pinus monticola","Dougl. ex D. Don","Monserud and Marshall 1999","USA","",1.48335124202766,0.00551541147856878,0.002124306,0.002083465
"MonserudMarshall-PIPO","MonserudMarshall","PIPO",95,69.6,2238.38476,1068.94064,39.36999864,18.47,5.6052174,62.3793946,447.76989652,452.42455,NA,264.816807773162,189.159473308763,303.843843268328,"Pinus ponderosa","Dougl. ex P. &C. Laws.","Monserud and Marshall 1999","USA","",24.6760024311041,0.380459436720338,0.223838476,0.106894064
"MonserudMarshall-PIPO","MonserudMarshall","PIPO",107,58.42,1853.15481,1273.34247,35.8099995,25.12,5.7666666,83.1791667,597.8075054,595.64015,NA,365.315687198191,255.155474831977,437.389088112094,"Pinus ponderosa","Dougl. ex P. &C. Laws.","Monserud and Marshall 1999","USA","",26.1179789875852,0.268048256442576,0.185315481,0.127334247
"MonserudMarshall-PIPO","MonserudMarshall","PIPO",50,33.27,623.49618,579.43535,20.800001433,17.08,4.0327272,29.6545571,216.03069008,160.44416,NA,173.903104845711,121.719026916262,145.440104404383,"Pinus ponderosa","Dougl. ex P. &C. Laws.","Monserud and Marshall 1999","USA","",12.7728428926566,0.0869351650737676,0.062349618,0.057943535
"MonserudMarshall-PIPO","MonserudMarshall","PIPO",85,44.2,981.42569,499.12053,29.11000066,14.97,4.42,28.7343676,213.47063288,149.72883,NA,168.961741800118,120.405852564488,153.131649740391,"Pinus ponderosa","Dougl. ex P. &C. Laws.","Monserud and Marshall 1999","USA","",15.3438526793979,0.153438526793979,0.098142569,0.049912053
"MonserudMarshall-PIPO","MonserudMarshall","PIPO",73,30.48,361.31457,192.34205,22.399998888,11.25,3.2154286,37.1454523,235.3788244,44.13532,NA,92.1934628222006,65.5188195493393,60.9016256472491,"Pinus ponderosa","Dougl. ex P. &C. Laws.","Monserud and Marshall 1999","USA","",8.12021675296654,0.0729658769900397,0.036131457,0.019234205
"MonserudMarshall-PIPO","MonserudMarshall","PIPO",85,27.43,298.52199,124.04579,27.690000741,9.6,2.6533334,10.713481,81.3366566,22.9836,NA,64.7971061782395,45.9209233508841,35.3877950368935,"Pinus ponderosa","Dougl. ex P. &C. Laws.","Monserud and Marshall 1999","USA","",5.52934297451462,0.0590937426591241,0.029852199,0.012404579
"MonserudMarshall-PIPO","MonserudMarshall","PIPO",90,43.18,892.44008,397.17585,35.580000468,15.11,4.4381818,21.2883618,160.83472924,106.4041,NA,171.18946210465,121.939350739147,155.83796305225,"Pinus ponderosa","Dougl. ex P. &C. Laws.","Monserud and Marshall 1999","USA","",15.4703470932081,0.146438461459177,0.089244008,0.039717585
"MonserudMarshall-PIPO","MonserudMarshall","PIPO",83,38.86,711.38224,258.8044,33.120001058,11.61,3.176,15.0986437,109.3295016,58.24071,NA,93.7483681246204,66.3821204347486,61.3185433666682,"Pinus ponderosa","Dougl. ex P. &C. Laws.","Monserud and Marshall 1999","USA","",7.92229242463414,0.118602945238722,0.071138224,0.02588044
"MonserudMarshall-PIPO","MonserudMarshall","PIPO",93,52.58,1320.45066,773.24805,41.160002576,20.19,4.5062222,52.3947709,379.94378916,214.34109,NA,229.191569568396,159.747485273663,214.664459293992,"Pinus ponderosa","Dougl. ex P. &C. Laws.","Monserud and Marshall 1999","USA","",15.9483253561658,0.2171356058985,0.132045066,0.077324805
"MonserudMarshall-PIPO","MonserudMarshall","PIPO",76,20.83,214.13881,43.91161,23.340000419,4.83,2.1616666,2.9558712,23.14333056,8.25614,NA,27.6379078582168,20.4760713704652,11.8174337881554,"Pinus ponderosa","Dougl. ex P. &C. Laws.","Monserud and Marshall 1999","USA","",3.67001049321596,0.0340775545178539,0.021413881,0.004391161
"MonserudMarshall-PIPO","MonserudMarshall","PIPO",66,24.13,281.35907,132.97969,25.940000952,11.43,2.2210526,6.2883452,48.9541408,22.60111,NA,63.6550373533571,43.9394303187254,29.5231396192659,"Pinus ponderosa","Dougl. ex P. &C. Laws.","Monserud and Marshall 1999","USA","",3.8744277715572,0.0457303499885492,0.028135907,0.013297969
"MonserudMarshall-PIPO","MonserudMarshall","PIPO",90,24.89,284.10797,105.43185,25.110000221,9.18,2.003125,6.5736335,51.09306308,16.77015,NA,46.2845931857235,32.2077060587355,19.2866769392815,"Pinus ponderosa","Dougl. ex P. &C. Laws.","Monserud and Marshall 1999","USA","",3.1514178005362,0.0486563665542496,0.028410797,0.010543185
"MonserudMarshall-PIPO","MonserudMarshall","PIPO",94,45.97,1003.15569,336.119,30.389999301,10.45,3.5756756,21.2531217,157.255473,87.36908,NA,96.3882439490035,69.5885451092487,69.9569931493346,"Pinus ponderosa","Dougl. ex P. &C. Laws.","Monserud and Marshall 1999","USA","",10.0416736577992,0.165973552167637,0.100315569,0.0336119
"MonserudMarshall-PIPO","MonserudMarshall","PIPO",87,35.05,635.09651,210.01547,28.39999855,11.64,3.5116666,16.6307683,128.07246584,51.09006,NA,104.517739157567,74.6193154801295,75.1585091099695,"Pinus ponderosa","Dougl. ex P. &C. Laws.","Monserud and Marshall 1999","USA","",9.68537488530535,0.0964863607229174,0.063509651,0.021001547
"MonserudMarshall-PIPO","MonserudMarshall","PIPO",80,23.88,282.64124,75.31772,23.38000056,5.82,2.2136364,6.3934258,46.8334448,13.98343,NA,33.5312186779818,24.4484408665238,14.9325570281482,"Pinus ponderosa","Dougl. ex P. &C. Laws.","Monserud and Marshall 1999","USA","",3.84859717220314,0.0447876758429314,0.028264124,0.007531772
"MonserudMarshall-PIPO","MonserudMarshall","PIPO",97,60.2,1936.9568,1251.86183,31.72999928,20.51,5.6642858,42.782548,310.87643508,408.33826,NA,295.518587766342,209.416886387505,344.551860305695,"Pinus ponderosa","Dougl. ex P. &C. Laws.","Monserud and Marshall 1999","USA","",25.198819622552,0.284631436007889,0.19369568,0.125186183
"MonserudMarshall-PIPO","MonserudMarshall","PIPO",29,12.45,87.99601,71.4084,7.360000515,4.72,2.75,7.2141978,52.78337532,16.98648,NA,35.682364195086,27.1760342153035,18.6898582949813,"Pinus ponderosa","Dougl. ex P. &C. Laws.","Monserud and Marshall 1999","USA","",5.9395736106932,0.0121738678822013,0.008799601,0.00714084
"MonserudMarshall-PIPO","MonserudMarshall","PIPO",19,4.83,15.12677,17.64004,3.569999832,3,1.03,0.808352,6.22175296,1.7781,NA,7.9730131043994,5.75798909500403,1.66645782309671,"Pinus ponderosa","Dougl. ex P. &C. Laws.","Monserud and Marshall 1999","USA","",0.833228911548353,0.00183224752140827,0.001512677,0.001764004
"MonserudMarshall-PIPO","MonserudMarshall","PIPO",84,70.61,2726.12487,1917.91089,31.929997342,25.05,6.8184314,135.1467377,970.33848736,1182.42222,NA,434.137619937875,307.281953656815,609.782987061671,"Pinus ponderosa","Dougl. ex P. &C. Laws.","Monserud and Marshall 1999","USA","",36.5139513210581,0.391581625045824,0.272612487,0.191791089
"MonserudMarshall-PIPO","MonserudMarshall","PIPO",18,11.43,NA,76.70984,6.919999749,5.09,2.4866666,4.8066295,36.52341192,9.25151,NA,33.8749308821034,25.3228529087735,16.4797844459475,"Pinus ponderosa","Dougl. ex P. &C. Laws.","Monserud and Marshall 1999","USA","",4.85651800961126,0.0102608264517243,NA,0.007670984
"MonserudMarshall-PIPO","MonserudMarshall","PIPO",16,11.94,68.51814,60.4678,5.849999418,3.99,2.08,4.7700144,34.20449008,7.55701,NA,22.4146637185917,16.8698632365902,9.03853799356644,"Pinus ponderosa","Dougl. ex P. &C. Laws.","Monserud and Marshall 1999","USA","",3.39794661412272,0.0111969189607328,0.006851814,0.00604678
"MonserudMarshall-PIPO","MonserudMarshall","PIPO",85,60.2,1996.8493,1385.23815,35.13999818,25.91,5.8866666,54.3880494,398.96659984,658.23971,NA,384.488550399581,268.340589971123,470.115872503704,"Pinus ponderosa","Dougl. ex P. &C. Laws.","Monserud and Marshall 1999","USA","",27.2162797667138,0.284631436007889,0.19968493,0.138523815
"MonserudMarshall-PSME","MonserudMarshall","PSME",56,54.61,759.22869,639.42406,27.039999514,21.09,5.717826,82.24325,805.59578036,410.24638,NA,306.444322801365,216.830587403811,361.024830149658,"Pseudotsuga menziesii var. glauca","(Mirb.) Franco","Monserud and Marshall 1999","USA","",25.6774416891649,0.234225532212818,0.075922869,0.063942406
"MonserudMarshall-PSME","MonserudMarshall","PSME",83,34.8,278.50219,192.76027,27.4199988,13.14,3.5716666,29.8888603,290.73571632,83.6503,NA,119.280543203819,84.4170378761104,87.7679213025628,"Pseudotsuga menziesii var. glauca","(Mirb.) Franco","Monserud and Marshall 1999","USA","",10.0191690984661,0.0951148591800846,0.027850219,0.019276027
"MonserudMarshall-PSME","MonserudMarshall","PSME",74,24.89,72.28805,12.80984,21.23000017,2.5,1.4304762,0.9583307,9.42069212,3.5127,NA,9.80094953958092,7.44997256933412,2.6785509022081,"Pseudotsuga menziesii var. glauca","(Mirb.) Franco","Monserud and Marshall 1999","USA","",1.60713054132486,0.0486563665542496,0.007228805,0.001280984
"MonserudMarshall-PSME","MonserudMarshall","PSME",81,28.7,281.35318,177.98693,24.95999968,12.68,4.4571428,19.9115688,205.51455414,73.13027,NA,146.09988731121,105.739544491762,131.895801925432,"Pseudotsuga menziesii var. glauca","(Mirb.) Franco","Monserud and Marshall 1999","USA","",15.6028156851852,0.0646924613208844,0.028135318,0.017798693
"MonserudMarshall-PSME","MonserudMarshall","PSME",81,34.8,235.61748,165.98605,29.98999968,11.7,3.077826,15.2567938,150.77515628,62.39044,NA,91.3693394497098,64.4925518588218,58.0326779972279,"Pseudotsuga menziesii var. glauca","(Mirb.) Franco","Monserud and Marshall 1999","USA","",7.44008692272153,0.0951148591800846,0.023561748,0.016598605
"MonserudMarshall-PSME","MonserudMarshall","PSME",87,37.85,187.94578,135.58328,28.06999906,8.2,3.4352632,15.3220288,146.0671807,53.86594,NA,74.0177922913541,54.4768242284217,50.6678538101154,"Pseudotsuga menziesii var. glauca","(Mirb.) Franco","Monserud and Marshall 1999","USA","",9.2685098433138,0.112517908034186,0.018794578,0.013558328
"MonserudMarshall-PSME","MonserudMarshall","PSME",82,22.61,97.51504,66.30331,23.429999131,9.72,2.9019512,7.596436,76.34514972,22.22474,NA,72.0770002241877,51.4124347790659,42.8593023182346,"Pseudotsuga menziesii var. glauca","(Mirb.) Franco","Monserud and Marshall 1999","USA","",6.61408986392509,0.0401505044446553,0.009751504,0.006630331
"MonserudMarshall-PSME","MonserudMarshall","PSME",83,39.37,238.43903,216.21226,32.449998092,17.25,5.0146666,34.1957392,350.50384474,119.38869,NA,220.68376509244,157.056784979839,227.128613740505,"Pseudotsuga menziesii var. glauca","(Mirb.) Franco","Monserud and Marshall 1999","USA","",19.7503142383048,0.121736471853174,0.023843903,0.021621226
"MonserudMarshall-PSME","MonserudMarshall","PSME",91,39.88,292.59223,173.29025,30.100000284,11.73,4.6004652,35.9217758,337.45385016,95.58503,NA,140.853652609667,103.002422773,129.987063884008,"Pseudotsuga menziesii var. glauca","(Mirb.) Franco","Monserud and Marshall 1999","USA","",16.6223866859345,0.124910854880085,0.029259223,0.017329025
"MonserudMarshall-PSME","MonserudMarshall","PSME",75,26.16,190.21558,114.12621,25.849998768,13.01,3.5622728,10.0072977,107.14769758,45.33095,NA,117.83572960898,83.4444252443784,86.4430871518442,"Pseudotsuga menziesii var. glauca","(Mirb.) Franco","Monserud and Marshall 1999","USA","",9.96653579767612,0.0537483777369125,0.019021558,0.011412621
"MonserudMarshall-PSME","MonserudMarshall","PSME",83,43.69,442.56401,235.09912,31.82999998,14.27,4.1835556,35.3332833,347.02732876,96.32311,NA,152.379902073526,108.52378757771,130.771674799952,"Pseudotsuga menziesii var. glauca","(Mirb.) Franco","Monserud and Marshall 1999","USA","",13.7461466152717,0.149918065920348,0.044256401,0.023509912
"MonserudMarshall-PSME","MonserudMarshall","PSME",108,69.85,799.42537,609.94807,31.350000165,19.32,6.28,88.5053281,830.7556838,543.97314,NA,311.789739637821,224.059637907051,398.956028424061,"Pseudotsuga menziesii var. glauca","(Mirb.) Franco","Monserud and Marshall 1999","USA","",30.9748469273339,0.383197531067483,0.079942537,0.060994807
"MonserudMarshall-PSME","MonserudMarshall","PSME",85,44.45,384.43473,244.42376,32.610000185,16.03,4.4486792,43.5497098,418.94952694,110.12476,NA,181.448884942868,128.63404070857,166.109443533359,"Pseudotsuga menziesii var. glauca","(Mirb.) Franco","Monserud and Marshall 1999","USA","",15.5436160511565,0.155179165473609,0.038443473,0.024442376
"MonserudMarshall-PSME","MonserudMarshall","PSME",123,87.88,1239.20907,1292.08993,39.810000308,32.49,7.9351852,241.4224884,2198.48970698,1218.17118,NA,651.865938207805,457.436281048097,1071.18003152537,"Pseudotsuga menziesii var. glauca","(Mirb.) Franco","Monserud and Marshall 1999","USA","",49.4542950842737,0.606554707787244,0.123920907,0.129208993
"MonserudMarshall-PSME","MonserudMarshall","PSME",87,56.64,864.29141,521.02529,31.699997664,20.3,5.218077,75.0685839,760.4269337,260.48752,NA,268.462298096863,189.143382900159,289.411395322278,"Pseudotsuga menziesii var. glauca","(Mirb.) Franco","Monserud and Marshall 1999","USA","",21.3850784720895,0.251962767985445,0.086429141,0.052102529
"MonserudMarshall-PSME","MonserudMarshall","PSME",91,54.61,590.73723,398.42463,30.17999806,17.53,5.4995918,57.5473682,557.79770592,281.12312,NA,247.13929850837,177.043647259394,277.614055112339,"Pseudotsuga menziesii var. glauca","(Mirb.) Franco","Monserud and Marshall 1999","USA","",23.7547679788083,0.234225532212818,0.059073723,0.039842463
"MonserudMarshall-PSME","MonserudMarshall","PSME",16,5.33,15.07179,22.16394,4.949999782,4.63,1.5538462,1.0379544,11.54672946,2.67065,NA,18.5309579113405,13.3550841669381,5.8532311261158,"Pseudotsuga menziesii var. glauca","(Mirb.) Franco","Monserud and Marshall 1999","USA","",1.89629518124702,0.00223122978841418,0.001507179,0.002216394
"MonserudMarshall-PSME","MonserudMarshall","PSME",14,6.1,23.42057,34.78528,5.26000011,5.03,1.9138462,1.6753622,18.07648794,3.57145,NA,25.0558613554685,18.2694729204757,9.64674227028351,"Pseudotsuga menziesii var. glauca","(Mirb.) Franco","Monserud and Marshall 1999","USA","",2.87676210843445,0.0029224665660019,0.002342057,0.003478528
"MonserudMarshall-PSME","MonserudMarshall","PSME",14,7.37,31.44734,39.60763,5.580000195,5.24,1.6466666,2.5163379,27.37678538,4.58916,NA,22.1215341218944,15.8495711013575,7.4394574220813,"Pseudotsuga menziesii var. glauca","(Mirb.) Franco","Monserud and Marshall 1999","USA","",2.12961567425991,0.00426603935014429,0.003144734,0.003960763
"MonserudMarshall-PSME","MonserudMarshall","PSME",15,8.33,41.6261,44.3907,6.470000131,6.13,2.442353,5.8500863,60.40593986,8.63615,NA,39.1383227438014,28.6644545784926,19.1459078661793,"Pseudotsuga menziesii var. glauca","(Mirb.) Franco","Monserud and Marshall 1999","USA","",4.68496929841254,0.00544979146201692,0.00416261,0.00443907
"MonserudMarshall-PSME","MonserudMarshall","PSME",19,13.51,99.05442,154.1717,8.910000365,8.53,3.9355556,15.5870973,156.36302262,34.93701,NA,89.1891854050749,66.2817499718965,69.1766868581293,"Pseudotsuga menziesii var. glauca","(Mirb.) Franco","Monserud and Marshall 1999","USA","",12.1647163290966,0.0143350951323119,0.009905442,0.01541717
"MonserudMarshall-PSME","MonserudMarshall","PSME",85,51.31,384.71158,233.84445,33.300000153,17.92,5.4044898,39.0431407,382.79723412,165.05529,NA,247.632367576325,176.789429635521,274.060238093155,"Pseudotsuga menziesii var. glauca","(Mirb.) Franco","Monserud and Marshall 1999","USA","",22.940310108244,0.206773038968689,0.038471158,0.023384445
"MonserudMarshall-PSME","MonserudMarshall","PSME",96,22.35,102.4061,73.55254,19.389999525,9.85,3.3537778,7.2418144,75.63807076,35.64921,NA,85.1834108392835,61.4714169130862,58.0100746143085,"Pseudotsuga menziesii var. glauca","(Mirb.) Franco","Monserud and Marshall 1999","USA","",8.83402151486932,0.0392324054075702,0.01024061,0.007355254
