"var_in","method","unit_in","var_out","notes"
"fam",NA,NA,NA,NA
"tree",NA,NA,NA,NA
"dbh","d3","cm","d.bh",NA
"hite_m","d1,f","m","h.t",NA
"hite_a",NA,NA,NA,NA
"ht_blc","d1,f","m","h.c",NA
"CW1",NA,NA,NA,NA
"CW2",NA,NA,NA,NA
"cw_avg","x2","m","d.cr",NA
"stem","e2","g","m.st",NA
"branches",NA,NA,NA,NA
"foliage","m4,x1","g","m.lf",NA
"twigs",NA,NA,NA,NA
"crn_wood","e2","g","m.br",NA
"tot_wt",NA,NA,NA,NA
"treela","a4","m2","a.lf",NA
"grouping",NA,NA,"grouping",NA
