var_in,method,unit_in,var_out,notes
spcode,NA,NA,NA,NA
replicate,NA,NA,NA,NA
height,"d7,p2",mm,h.t,NA
firstbranch_diameter,"d8,p2",mm,NA,NA
base_diameter,"d1,p2",mm,d.ba,NA
wood_biomass,m3,g,m.st,NA
leaf_biomass,m3,g,m.lf,NA
total_biomass,m3,g,m.so,NA
location,NA,NA,NA,NA
longitude,NA,deg,NA,NA
latitude,NA,deg,NA,NA
altitude,NA,m,NA,NA
lastburnt,NA,NA,NA,NA
species,NA,NA,NA,NA
lifestage,NA,NA,NA,NA
growingCondition,NA,NA,NA,NA
